"exp1_trt","outcome1","compl1","female","age","income","religion","Hindu","imp_rel","education","ideol","empl_status","employed","marital","married","job_worry","year"
2,1,1,0,34,5,6,1,1,3,5,3,1,1,1,2,2022
NA,0,0,0,42,1,6,1,1,3,2,8,0,1,1,4,2022
1,1,1,0,71,4,6,1,NA,2,NA,3,1,1,1,1,2022
1,0,1,0,55,4,6,1,1,3,9,8,0,1,1,4,2022
2,0,1,0,76,6,6,1,4,0,1,7,0,5,0,3,2022
1,0,1,0,39,3,6,1,1,3,4,3,1,1,1,2,2022
NA,NA,0,1,28,4,6,1,1,3,6,8,0,1,1,2,2022
4,0,0,1,20,6,6,1,1,6,NA,6,0,6,0,2,2022
1,1,1,1,61,4,6,1,1,0,8,7,0,1,1,NA,2022
4,0,0,1,70,6,9,0,3,0,6,5,0,2,0,3,2022
2,0,1,1,24,6,6,1,2,4,6,3,1,1,1,3,2022
4,1,0,0,18,4,6,1,3,4,5,6,0,6,0,3,2022
3,1,0,0,46,4,6,1,2,0,NA,3,1,1,1,2,2022
1,0,1,1,27,3,6,1,1,3,7,3,1,1,1,1,2022
1,1,1,1,16,7,6,1,3,3,7,6,0,6,0,2,2022
NA,1,0,0,16,4,6,1,3,3,NA,6,0,6,0,NA,2022
3,0,0,0,33,1,6,1,1,3,2,8,0,1,1,4,2022
2,1,1,0,43,9,6,1,1,3,8,3,1,1,1,4,2022
1,0,1,0,75,4,6,1,1,1,10,8,0,1,1,4,2022
1,1,1,0,17,6,6,1,1,4,9,7,0,6,0,1,2022
NA,0,0,1,54,5,6,1,2,0,NA,8,0,1,1,2,2022
1,0,1,1,16,7,6,1,3,3,8,6,0,6,0,2,2022
NA,0,0,0,17,1,6,1,2,3,2,7,0,6,0,4,2022
NA,NA,0,1,44,3,5,0,1,0,NA,3,1,2,0,2,2022
2,1,1,0,39,3,6,1,1,3,8,2,1,1,1,1,2022
3,1,0,0,25,3,5,0,2,3,8,7,0,6,0,1,2022
3,0,0,0,20,2,6,1,1,3,6,7,0,6,0,1,2022
NA,NA,0,0,73,6,6,1,1,0,5,4,0,2,0,4,2022
4,0,0,1,39,4,6,1,1,1,4,3,1,1,1,NA,2022
1,0,1,1,45,6,6,1,1,3,6,5,0,1,1,1,2022
4,0,0,0,17,2,6,1,1,3,2,7,0,6,0,2,2022
3,1,0,0,16,3,6,1,1,3,NA,6,0,6,0,NA,2022
1,1,1,0,45,7,6,1,1,6,9,1,1,1,1,1,2022
2,1,1,0,68,6,6,1,1,2,6,3,1,1,1,1,2022
NA,0,0,1,40,4,6,1,1,0,5,8,0,1,1,1,2022
2,1,1,0,16,5,6,1,4,3,NA,6,0,6,0,NA,2022
1,0,1,1,17,8,6,1,1,3,9,3,1,6,0,3,2022
4,1,0,1,17,7,6,1,1,3,NA,1,1,6,0,1,2022
2,0,1,0,56,9,6,1,1,2,9,1,1,1,1,4,2022
NA,0,0,1,22,2,6,1,1,6,NA,7,0,6,0,4,2022
2,0,1,0,23,3,6,1,2,3,4,7,0,6,0,NA,2022
1,1,1,1,44,7,6,1,1,3,8,2,1,2,0,2,2022
1,1,1,0,66,6,6,1,2,0,6,3,1,1,1,4,2022
2,0,1,0,16,3,6,1,1,3,3,7,0,6,0,1,2022
4,1,0,0,48,7,6,1,3,3,4,1,1,2,0,4,2022
1,1,1,0,52,8,6,1,1,3,5,3,1,2,0,1,2022
NA,0,0,0,17,2,6,1,1,NA,7,7,0,6,0,3,2022
1,0,1,0,50,3,6,1,2,3,10,3,1,1,1,NA,2022
1,1,1,1,31,4,6,1,1,6,4,3,1,1,1,1,2022
4,0,0,0,17,2,6,1,1,6,10,6,0,6,0,2,2022
4,NA,0,1,24,1,7,0,1,4,6,7,0,6,0,2,2022
2,0,1,0,39,8,6,1,2,2,5,3,1,6,0,3,2022
2,1,1,1,53,3,6,1,2,0,5,8,0,5,0,NA,2022
1,1,1,1,33,6,1,0,4,4,10,1,1,1,1,1,2022
2,1,1,1,63,3,6,1,1,3,4,2,1,1,1,2,2022
NA,0,0,1,43,3,6,1,1,1,2,2,1,1,1,4,2022
4,0,0,1,26,3,7,0,1,6,6,7,0,6,0,1,2022
1,1,1,1,16,6,6,1,1,3,7,6,0,6,0,2,2022
1,1,1,0,20,5,6,1,1,6,4,7,0,6,0,1,2022
1,1,1,0,22,6,6,1,1,6,10,6,0,6,0,1,2022
2,0,1,0,54,3,6,1,1,1,4,8,0,1,1,2,2022
4,0,0,0,33,6,6,1,1,6,1,8,0,1,1,4,2022
2,0,1,1,34,5,6,1,2,2,5,7,0,1,1,3,2022
4,0,0,0,74,2,6,1,1,0,2,7,0,1,1,4,2022
1,1,1,1,16,8,7,0,1,3,3,1,1,6,0,2,2022
3,1,0,0,22,4,6,1,1,3,8,6,0,6,0,1,2022
NA,NA,0,1,72,1,6,1,2,0,NA,5,0,5,0,NA,2022
1,0,1,0,17,6,7,0,2,3,8,7,0,6,0,4,2022
4,0,0,1,16,4,6,1,1,3,7,7,0,6,0,1,2022
3,1,0,0,50,3,6,1,1,3,6,1,1,2,0,2,2022
1,0,1,1,21,5,6,1,1,6,10,6,0,6,0,1,2022
1,1,1,0,72,5,6,1,1,3,7,3,1,1,1,1,2022
1,1,1,1,42,6,6,1,3,3,6,5,0,2,0,1,2022
1,1,1,1,28,9,6,1,2,6,4,3,1,1,1,3,2022
1,1,1,0,55,5,6,1,1,3,8,8,0,1,1,1,2022
1,0,1,1,76,5,6,1,2,0,3,5,0,5,0,4,2022
2,0,1,0,23,6,6,1,2,3,7,3,1,6,0,3,2022
2,0,1,1,37,8,1,0,1,3,9,2,1,6,0,1,2022
4,0,0,0,70,2,6,1,1,0,1,6,0,1,1,4,2022
1,1,1,1,70,8,6,1,1,3,8,7,0,1,1,4,2022
2,1,1,0,53,1,6,1,1,3,4,3,1,1,1,2,2022
3,0,0,1,42,3,6,1,1,1,NA,5,0,1,1,2,2022
3,1,0,0,35,3,6,1,2,2,8,3,1,1,1,1,2022
4,0,0,0,60,4,6,1,NA,0,8,7,0,1,1,3,2022
1,0,1,0,65,4,6,1,1,2,7,3,1,1,1,1,2022
NA,0,0,1,60,7,6,1,1,1,10,7,0,1,1,4,2022
1,1,1,0,46,10,6,1,1,3,3,2,1,1,1,1,2022
2,1,1,0,40,7,6,1,4,6,6,1,1,1,1,4,2022
4,1,0,1,46,5,6,1,1,4,9,3,1,1,1,1,2022
4,1,0,1,43,8,6,1,2,3,4,5,0,1,1,NA,2022
4,1,0,1,52,8,6,1,1,0,NA,5,0,1,1,NA,2022
4,0,0,1,36,2,6,1,1,2,2,3,1,1,1,4,2022
1,0,1,0,16,3,6,1,1,3,NA,6,0,6,0,4,2022
1,1,1,0,25,8,6,1,1,3,7,8,0,1,1,2,2022
1,1,1,1,75,8,NA,NA,2,0,6,7,0,1,1,NA,2022
3,1,0,0,30,7,5,0,1,3,7,3,1,1,1,1,2022
1,0,1,1,17,5,6,1,1,6,10,8,0,6,0,4,2022
2,0,1,1,55,7,6,1,2,0,10,2,1,5,0,1,2022
1,1,1,1,42,7,6,1,1,1,NA,5,0,2,0,1,2022
1,1,1,1,32,7,6,1,2,3,4,5,0,2,0,NA,2022
NA,0,0,1,47,1,6,1,1,2,NA,7,0,1,1,NA,2022
1,0,1,0,30,3,6,1,1,3,6,3,1,1,1,1,2022
NA,0,0,1,40,5,6,1,NA,0,10,8,0,1,1,4,2022
4,0,0,0,44,4,6,1,4,1,4,1,1,5,0,NA,2022
2,0,1,0,18,8,6,1,1,3,7,2,1,6,0,1,2022
2,0,1,1,50,6,6,1,2,1,8,3,1,1,1,3,2022
1,1,1,1,34,5,6,1,1,0,10,7,0,1,1,2,2022
1,1,1,0,25,8,6,1,1,6,8,3,1,1,1,4,2022
4,NA,0,0,18,3,6,1,4,4,5,6,0,6,0,NA,2022
4,0,0,1,50,3,6,1,1,0,4,3,1,5,0,4,2022
NA,1,0,0,17,4,5,0,2,3,NA,6,0,6,0,NA,2022
1,0,1,1,45,7,6,1,1,6,10,8,0,1,1,NA,2022
2,0,1,0,17,10,6,1,4,4,NA,6,0,6,0,NA,2022
1,1,1,1,35,3,6,1,3,2,6,7,0,1,1,1,2022
2,0,1,1,34,7,6,1,3,3,10,2,1,1,1,2,2022
1,1,1,1,50,8,6,1,1,3,1,3,1,1,1,2,2022
4,0,0,0,40,3,6,1,1,3,5,3,1,1,1,1,2022
1,0,1,1,45,7,6,1,2,3,9,2,1,1,1,2,2022
1,1,1,0,46,4,6,1,1,0,6,7,0,5,0,4,2022
1,1,1,1,58,7,6,1,2,1,4,5,0,5,0,2,2022
NA,NA,0,1,70,2,6,1,1,0,NA,7,0,5,0,4,2022
2,1,1,0,24,7,1,0,1,6,5,1,1,6,0,3,2022
1,1,1,0,35,5,6,1,1,2,9,1,1,1,1,3,2022
1,1,1,1,52,9,6,1,1,3,NA,3,1,2,0,2,2022
2,1,1,0,43,8,6,1,1,6,8,3,1,1,1,4,2022
NA,1,0,0,16,3,6,1,3,3,NA,6,0,6,0,NA,2022
4,NA,0,1,34,2,6,1,1,0,2,3,1,1,1,4,2022
3,0,0,1,32,10,5,0,1,3,10,5,0,1,1,1,2022
4,1,0,0,46,8,6,1,1,7,10,5,0,1,1,1,2022
1,0,1,0,45,9,6,1,1,2,9,1,1,2,0,1,2022
4,0,0,0,54,7,6,1,3,6,3,1,1,2,0,4,2022
1,1,1,1,34,4,6,1,3,0,6,7,0,2,0,1,2022
1,1,1,0,16,5,6,1,1,4,10,7,0,6,0,1,2022
1,1,1,1,71,6,6,1,1,1,NA,7,0,5,0,1,2022
2,1,1,1,38,7,6,1,1,3,6,5,0,1,1,NA,2022
NA,0,0,1,35,5,6,1,1,3,3,5,0,1,1,2,2022
4,0,0,1,18,5,7,0,4,3,5,5,0,6,0,4,2022
1,0,1,0,16,2,6,1,1,3,6,7,0,6,0,1,2022
3,1,0,1,57,8,6,1,2,0,3,5,0,2,0,4,2022
2,0,1,1,17,8,6,1,1,4,7,3,1,6,0,4,2022
4,0,0,1,47,3,6,1,1,3,3,3,1,1,1,4,2022
1,1,1,0,35,8,6,1,2,3,NA,3,1,2,0,1,2022
2,0,1,1,32,5,6,1,3,1,5,7,0,1,1,2,2022
1,0,1,1,16,3,6,1,1,3,6,7,0,6,0,1,2022
1,1,1,1,17,4,6,1,1,6,10,NA,NA,6,0,1,2022
1,1,1,1,30,7,6,1,1,6,9,6,0,1,1,4,2022
4,0,0,1,53,2,6,1,1,2,2,7,0,1,1,4,2022
4,0,0,1,44,7,7,0,4,0,6,7,0,1,1,4,2022
1,0,1,1,16,5,6,1,1,6,9,5,0,6,0,3,2022
3,0,0,0,45,2,6,1,1,8,2,3,1,1,1,4,2022
1,0,1,0,44,8,6,1,3,4,5,1,1,1,1,3,2022
1,1,1,0,18,7,6,1,1,3,9,7,0,6,0,1,2022
1,1,1,0,17,8,6,1,1,3,NA,6,0,6,0,2,2022
4,0,0,0,20,5,6,1,2,6,10,7,0,6,0,3,2022
NA,1,0,0,17,4,6,1,2,3,NA,6,0,6,0,1,2022
NA,0,0,1,44,4,1,0,1,3,NA,2,1,1,1,2,2022
1,1,1,1,24,7,6,1,2,3,NA,5,0,2,0,NA,2022
2,0,1,0,67,7,6,1,2,2,6,7,0,1,1,3,2022
1,0,1,1,22,6,6,1,1,3,8,1,1,4,0,3,2022
4,1,0,1,17,6,6,1,1,3,6,6,0,6,0,1,2022
3,1,0,0,28,5,6,1,3,6,NA,3,1,6,0,3,2022
1,0,1,0,48,3,6,1,1,3,7,3,1,1,1,1,2022
2,1,1,1,16,4,6,1,1,2,NA,6,0,6,0,NA,2022
3,1,0,0,57,4,6,1,2,1,NA,3,1,1,1,1,2022
1,1,1,0,19,5,6,1,2,6,10,7,0,6,0,2,2022
NA,1,0,1,23,5,6,1,2,1,3,7,0,1,1,1,2022
NA,0,0,1,48,5,6,1,2,3,10,1,1,5,0,4,2022
2,0,1,1,30,9,6,1,2,3,3,3,1,1,1,3,2022
1,0,1,1,25,10,6,1,2,2,8,1,1,1,1,2,2022
2,1,1,0,48,5,6,1,2,3,NA,3,1,1,1,1,2022
4,1,0,1,22,6,6,1,3,7,6,6,0,6,0,1,2022
1,1,1,1,28,4,6,1,1,2,4,3,1,2,0,3,2022
3,1,0,0,24,3,6,1,2,6,NA,7,0,6,0,1,2022
2,1,1,0,61,5,6,1,3,0,1,4,0,1,1,3,2022
4,1,0,1,29,5,6,1,2,3,4,3,1,1,1,NA,2022
2,0,1,1,45,10,6,1,1,0,7,1,1,5,0,2,2022
4,NA,0,0,34,3,6,1,1,3,9,1,1,2,0,1,2022
1,1,1,0,16,8,6,1,1,3,10,7,0,6,0,1,2022
NA,0,0,1,18,5,6,1,1,3,NA,6,0,6,0,4,2022
3,1,0,0,31,7,6,1,3,3,NA,1,1,1,1,2,2022
NA,0,0,1,31,7,6,1,3,3,4,3,1,1,1,3,2022
4,1,0,1,17,7,6,1,1,3,7,6,0,6,0,1,2022
1,1,1,0,16,5,6,1,1,4,10,7,0,6,0,1,2022
3,1,0,0,47,8,6,1,2,7,9,1,1,1,1,2,2022
4,1,0,0,27,3,6,1,1,6,1,1,1,2,0,1,2022
1,1,1,1,16,4,6,1,1,2,4,6,0,6,0,3,2022
2,1,1,0,16,8,6,1,2,3,5,7,0,6,0,3,2022
2,1,1,1,37,7,6,1,1,2,8,7,0,1,1,NA,2022
3,1,0,0,23,7,6,1,4,6,NA,3,1,6,0,NA,2022
3,1,0,0,57,4,6,1,2,1,8,3,1,1,1,1,2022
2,1,1,0,40,6,6,1,2,7,5,1,1,1,1,3,2022
4,1,0,1,16,NA,6,1,3,3,7,6,0,6,0,1,2022
1,1,1,1,50,5,6,1,2,0,7,5,0,2,0,3,2022
2,1,1,1,17,5,6,1,1,3,7,7,0,6,0,1,2022
3,1,0,1,46,5,6,1,1,0,NA,3,1,1,1,2,2022
3,1,0,0,41,2,6,1,2,2,8,3,1,1,1,1,2022
2,1,1,1,22,4,6,1,2,6,5,6,0,6,0,1,2022
3,0,0,0,43,2,6,1,1,3,1,8,0,1,1,4,2022
2,1,1,1,16,6,6,1,2,3,7,7,0,6,0,3,2022
2,0,1,1,36,8,6,1,2,3,8,3,1,1,1,3,2022
2,1,1,0,25,5,6,1,3,6,NA,3,1,1,1,3,2022
2,0,1,1,63,6,6,1,1,0,7,7,0,1,1,4,2022
4,1,0,0,28,1,6,1,4,7,6,6,0,6,0,3,2022
NA,0,0,1,17,4,6,1,1,3,NA,6,0,6,0,NA,2022
3,1,0,0,17,5,6,1,3,3,7,NA,NA,6,0,2,2022
2,1,1,0,47,4,6,1,1,1,9,7,0,1,1,1,2022
4,1,0,1,46,5,6,1,2,3,6,7,0,1,1,1,2022
2,0,1,1,67,10,6,1,1,1,10,4,0,1,1,3,2022
2,1,1,0,57,6,6,1,4,3,NA,3,1,1,1,4,2022
1,1,1,1,19,8,6,1,2,3,2,7,0,6,0,3,2022
4,NA,0,0,70,2,1,0,1,0,7,4,0,5,0,4,2022
2,1,1,1,16,9,6,1,1,3,NA,7,0,6,0,NA,2022
2,1,1,0,51,5,6,1,1,3,10,7,0,1,1,1,2022
1,1,1,0,32,9,6,1,1,0,10,1,1,6,0,1,2022
4,1,0,1,48,5,6,1,3,0,6,5,0,2,0,2,2022
2,0,1,1,31,5,6,1,2,2,4,3,1,1,1,3,2022
2,1,1,0,66,6,6,1,3,6,9,3,1,1,1,2,2022
NA,0,0,1,16,5,6,1,1,3,NA,6,0,6,0,4,2022
4,1,0,0,16,4,6,1,1,3,NA,6,0,6,0,1,2022
1,1,1,1,34,9,6,1,1,3,9,1,1,2,0,1,2022
3,1,0,1,46,8,6,1,1,0,NA,5,0,1,1,2,2022
2,0,1,1,30,6,6,1,1,2,5,3,1,1,1,3,2022
NA,0,0,1,17,4,6,1,2,2,NA,6,0,6,0,2,2022
4,1,0,0,18,3,6,1,1,3,6,6,0,6,0,4,2022
2,1,1,0,32,4,6,1,2,1,NA,7,0,1,1,3,2022
4,1,0,1,16,7,6,1,2,3,3,6,0,6,0,NA,2022
2,1,1,1,54,8,6,1,1,2,4,3,1,5,0,4,2022
4,1,0,0,28,5,6,1,4,7,4,8,0,1,1,2,2022
2,1,1,0,43,5,6,1,1,3,6,2,1,2,0,2,2022
NA,0,0,1,30,5,6,1,2,1,10,8,0,1,1,2,2022
4,0,0,0,69,7,6,1,4,0,6,4,0,2,0,3,2022
2,1,1,1,68,5,6,1,1,0,4,5,0,1,1,NA,2022
1,1,1,0,56,8,6,1,2,3,NA,3,1,2,0,1,2022
3,1,0,0,52,5,6,1,3,0,7,3,1,1,1,3,2022
2,1,1,0,23,9,6,1,2,6,2,3,1,6,0,1,2022
3,NA,0,0,41,6,6,1,1,2,5,1,1,2,0,3,2022
NA,0,0,1,28,4,6,1,1,3,10,8,0,5,0,2,2022
2,1,1,1,53,7,6,1,1,1,5,3,1,1,1,2,2022
1,0,1,0,33,5,6,1,4,3,1,3,1,1,1,2,2022
3,1,0,1,59,3,6,1,1,0,NA,7,0,1,1,2,2022
4,1,0,0,16,8,6,1,1,3,1,6,0,6,0,1,2022
2,0,1,0,54,3,6,1,4,0,4,4,0,1,1,3,2022
NA,0,0,1,50,5,6,1,1,0,10,8,0,1,1,2,2022
1,1,1,1,39,8,6,1,1,0,NA,3,1,2,0,1,2022
2,1,1,1,40,5,6,1,1,2,NA,5,0,2,0,1,2022
2,1,1,0,24,4,6,1,4,6,5,3,1,6,0,1,2022
2,1,1,0,38,8,6,1,1,6,NA,3,1,2,0,4,2022
2,1,1,1,16,8,6,1,1,3,3,6,0,6,0,NA,2022
2,0,1,0,60,6,6,1,4,3,6,3,1,1,1,3,2022
1,1,1,0,16,4,6,1,2,3,NA,6,0,6,0,1,2022
2,1,1,1,62,5,6,1,1,0,3,7,0,5,0,3,2022
1,1,1,1,70,7,6,1,1,0,NA,5,0,5,0,1,2022
2,1,1,1,17,6,6,1,2,4,3,6,0,6,0,NA,2022
1,1,1,0,51,8,NA,NA,3,6,NA,1,1,2,0,1,2022
3,1,0,0,35,7,6,1,2,6,6,1,1,1,1,3,2022
2,1,1,1,42,7,6,1,1,3,3,7,0,1,1,1,2022
2,1,1,1,35,8,6,1,1,1,NA,5,0,2,0,1,2022
1,1,1,0,84,3,6,1,1,1,NA,7,0,5,0,1,2022
2,1,1,0,40,5,6,1,2,0,NA,8,0,1,1,1,2022
2,1,1,0,16,5,6,1,3,3,NA,7,0,6,0,2,2022
3,1,0,1,27,3,6,1,1,3,NA,3,1,2,0,2,2022
NA,1,0,1,35,5,6,1,1,0,NA,5,0,2,0,2,2022
1,1,1,1,28,4,1,0,1,6,4,3,1,1,1,3,2022
3,0,0,1,16,2,6,1,2,2,NA,5,0,6,0,2,2022
1,1,1,0,55,5,6,1,1,2,10,3,1,2,0,1,2022
2,1,1,1,22,4,6,1,1,6,NA,6,0,6,0,1,2022
2,1,1,0,25,9,6,1,1,6,NA,6,0,6,0,1,2022
2,1,1,0,24,5,6,1,2,6,6,1,1,6,0,2,2022
2,1,1,1,16,3,6,1,1,3,NA,6,0,6,0,1,2022
3,1,0,1,16,3,6,1,1,3,NA,7,0,6,0,1,2022
2,1,1,1,21,5,6,1,2,6,4,5,0,1,1,3,2022
2,1,1,0,40,3,6,1,3,0,NA,7,0,1,1,3,2022
2,NA,1,0,26,6,6,1,2,9,10,6,0,6,0,NA,1995
-1,NA,0,1,28,5,6,1,1,4,-1,5,0,1,1,NA,1995
2,NA,1,0,20,6,5,0,2,9,10,6,0,6,0,NA,1995
2,NA,1,1,24,6,6,1,2,9,8,6,0,6,0,NA,1995
2,NA,1,0,56,6,6,1,1,3,-1,1,1,1,1,NA,1995
2,NA,1,0,25,7,6,1,2,9,1,6,0,6,0,NA,1995
1,NA,1,1,28,8,6,1,2,9,8,1,1,1,1,NA,1995
2,NA,1,1,50,3,6,1,2,2,6,1,1,1,1,NA,1995
1,NA,1,0,60,7,6,1,1,2,2,3,1,1,1,NA,1995
2,NA,1,0,35,-2,6,1,2,9,6,1,1,1,1,NA,1995
2,NA,1,1,18,-2,5,0,2,5,5,5,0,1,1,NA,1995
-1,NA,0,1,38,7,6,1,1,2,-1,6,0,1,1,NA,1995
2,NA,1,1,54,7,6,1,2,9,10,1,1,1,1,NA,1995
-1,NA,0,1,53,7,6,1,1,4,-1,5,0,1,1,NA,1995
2,NA,1,0,46,-2,6,1,2,9,10,1,1,1,1,NA,1995
2,NA,1,0,63,6,5,0,1,3,10,3,1,1,1,NA,1995
1,NA,1,1,40,-2,6,1,2,1,8,5,0,1,1,NA,1995
1,NA,1,0,20,3,6,1,4,9,3,6,0,6,0,NA,1995
2,NA,1,1,42,5,6,1,1,3,-1,5,0,1,1,NA,1995
2,NA,1,0,56,6,5,0,1,7,3,3,1,1,1,NA,1995
-1,NA,0,1,50,6,6,1,1,1,-1,5,0,1,1,NA,1995
1,NA,1,1,35,5,5,0,1,5,6,5,0,1,1,NA,1995
2,NA,1,1,25,-2,6,1,2,9,6,2,1,6,0,NA,1995
1,NA,1,1,35,-2,6,1,1,9,8,1,1,1,1,NA,1995
3,NA,0,1,34,6,6,1,2,5,10,1,1,1,1,NA,1995
2,NA,1,0,42,6,5,0,1,6,-1,1,1,1,1,NA,1995
2,NA,1,1,55,-2,6,1,3,4,-1,1,1,1,1,NA,1995
3,NA,0,1,29,7,6,1,1,5,-1,5,0,1,1,NA,1995
2,NA,1,1,47,-2,1,0,4,7,6,1,1,1,1,NA,1995
2,NA,1,1,30,5,2,0,3,6,-1,5,0,1,1,NA,1995
2,NA,1,1,26,6,6,1,1,7,-1,5,0,1,1,NA,1995
2,NA,1,1,48,6,6,1,3,1,8,5,0,1,1,NA,1995
2,NA,1,1,30,-2,6,1,3,4,-1,5,0,1,1,NA,1995
-1,NA,0,1,60,7,6,1,1,1,-1,5,0,5,0,NA,1995
3,NA,0,1,34,6,6,1,1,4,-1,5,0,1,1,NA,1995
2,NA,1,0,35,3,6,1,2,7,9,3,1,1,1,NA,1995
2,NA,1,0,37,1,6,1,3,1,1,3,1,1,1,NA,1995
-1,NA,0,0,50,4,6,1,2,1,-1,3,1,1,1,NA,1995
1,NA,1,0,55,10,7,0,1,7,9,3,1,1,1,NA,1995
1,NA,1,1,45,6,6,1,1,9,-1,6,0,1,1,NA,1995
4,NA,0,1,35,5,6,1,3,1,-1,3,1,5,0,NA,1995
1,NA,1,0,24,6,6,1,2,8,6,1,1,6,0,NA,1995
1,NA,1,0,40,10,6,1,1,8,9,1,1,1,1,NA,1995
2,NA,1,0,34,3,6,1,4,3,3,2,1,1,1,NA,1995
3,NA,0,0,50,7,6,1,1,4,9,3,1,1,1,NA,1995
2,NA,1,1,42,6,6,1,1,5,6,5,0,3,0,NA,1995
1,NA,1,0,22,2,6,1,1,9,-1,6,0,6,0,NA,1995
-1,NA,0,1,28,-2,6,1,1,4,-1,5,0,1,1,NA,1995
-1,NA,0,1,45,3,6,1,3,3,6,3,1,1,1,NA,1995
1,NA,1,1,50,7,2,0,3,5,-1,3,1,1,1,NA,1995
3,NA,0,0,65,2,6,1,3,1,-1,3,1,1,1,NA,1995
3,NA,0,0,30,5,6,1,2,1,-1,3,1,1,1,NA,1995
1,NA,1,0,24,7,6,1,2,2,-1,3,1,1,1,NA,1995
2,NA,1,0,38,1,6,1,3,4,10,7,0,1,1,NA,1995
2,NA,1,0,47,-2,6,1,1,5,-1,1,1,1,1,NA,1995
3,NA,0,1,35,5,6,1,2,7,-1,5,0,1,1,NA,1995
1,NA,1,1,45,4,6,1,2,4,-1,3,1,5,0,NA,1995
1,NA,1,0,40,-2,0,0,3,4,1,3,1,1,1,NA,1995
1,NA,1,1,25,5,0,0,3,4,7,2,1,1,1,NA,1995
3,NA,0,0,20,6,6,1,2,7,-1,3,1,1,1,NA,1995
-1,NA,0,1,62,1,6,1,3,1,6,3,1,5,0,NA,1995
3,NA,0,1,30,5,6,1,2,1,-1,5,0,1,1,NA,1995
2,NA,1,0,25,6,6,1,2,6,10,7,0,6,0,NA,1995
3,NA,0,1,48,6,6,1,1,2,-1,5,0,5,0,NA,1995
2,NA,1,0,44,6,6,1,2,7,8,1,1,1,1,NA,1995
2,NA,1,0,36,4,6,1,2,4,9,3,1,1,1,NA,1995
2,NA,1,0,22,7,6,1,2,9,9,6,0,6,0,NA,1995
3,NA,0,0,31,6,6,1,2,7,7,3,1,1,1,NA,1995
2,NA,1,1,44,4,6,1,3,9,-1,1,1,1,1,NA,1995
2,NA,1,0,21,8,6,1,4,9,-1,6,0,6,0,NA,1995
2,NA,1,0,50,8,6,1,3,9,-1,1,1,1,1,NA,1995
2,NA,1,0,23,-2,6,1,3,9,9,2,1,6,0,NA,1995
2,NA,1,0,50,7,6,1,1,9,10,1,1,1,1,NA,1995
-1,NA,0,0,51,-2,6,1,2,5,10,1,1,1,1,NA,1995
2,NA,1,0,27,5,6,1,2,3,10,2,1,1,1,NA,1995
2,NA,1,0,36,3,6,1,3,1,-1,3,1,1,1,NA,1995
3,NA,0,0,38,4,6,1,3,1,10,1,1,1,1,NA,1995
2,NA,1,0,42,-2,6,1,3,4,1,1,1,1,1,NA,1995
2,NA,1,0,40,4,6,1,3,5,-1,1,1,1,1,NA,1995
-1,NA,0,1,28,5,6,1,1,5,-1,5,0,1,1,NA,1995
1,NA,1,1,31,4,6,1,3,7,-1,1,1,1,1,NA,1995
2,NA,1,0,34,6,6,1,2,9,6,1,1,1,1,NA,1995
2,NA,1,0,22,6,6,1,3,9,8,6,0,6,0,NA,1995
2,NA,1,1,42,6,6,1,2,6,10,1,1,3,0,NA,1995
3,NA,0,0,22,8,6,1,3,9,8,6,0,6,0,NA,1995
3,NA,0,0,23,6,6,1,3,9,4,6,0,6,0,NA,1995
3,NA,0,0,23,6,6,1,1,9,-1,6,0,5,0,NA,1995
2,NA,1,1,26,-2,6,1,2,9,7,1,1,1,1,NA,1995
2,NA,1,0,31,-2,6,1,2,9,10,1,1,1,1,NA,1995
2,NA,1,0,37,8,6,1,1,9,-1,1,1,1,1,NA,1995
3,NA,0,0,36,7,6,1,2,9,10,1,1,1,1,NA,1995
2,NA,1,0,65,4,6,1,2,2,10,4,0,1,1,NA,1995
-1,NA,0,0,51,-2,6,1,2,6,10,1,1,1,1,NA,1995
3,NA,0,0,30,6,6,1,2,7,10,1,1,5,0,NA,1995
2,NA,1,0,36,5,6,1,1,9,7,1,1,5,0,NA,1995
2,NA,1,1,29,-2,6,1,1,7,-1,5,0,1,1,NA,1995
1,NA,1,0,41,5,6,1,3,4,7,3,1,1,1,NA,1995
-1,NA,0,1,38,6,6,1,2,5,-1,1,1,1,1,NA,1995
1,NA,1,0,64,4,6,1,3,4,6,4,0,1,1,NA,1995
3,NA,0,0,65,6,6,1,1,9,10,4,0,1,1,NA,1995
1,NA,1,1,24,5,6,1,4,5,5,2,1,1,1,NA,1995
3,NA,0,0,28,-2,6,1,1,4,10,3,1,1,1,NA,1995
3,NA,0,0,27,3,6,1,2,7,-1,7,0,6,0,NA,1995
2,NA,1,1,25,5,6,1,3,7,7,1,1,1,1,NA,1995
1,NA,1,0,45,5,6,1,3,9,5,1,1,1,1,NA,1995
3,NA,0,1,35,7,6,1,2,7,-1,5,0,1,1,NA,1995
3,NA,0,0,52,7,6,1,1,6,10,3,1,1,1,NA,1995
3,NA,0,1,21,7,6,1,2,2,-1,5,0,1,1,NA,1995
2,NA,1,1,18,5,6,1,2,7,-1,6,0,6,0,NA,1995
2,NA,1,0,26,5,6,1,4,8,1,1,1,6,0,NA,1995
3,NA,0,0,30,6,6,1,2,7,10,1,1,1,1,NA,1995
3,NA,0,1,24,5,6,1,2,9,1,6,0,6,0,NA,1995
3,NA,0,0,25,3,6,1,3,3,1,2,1,1,1,NA,1995
